ExtractDate,PublisherURI,PublisherLabel,OrganisationURI,OrganisationLabel,CaseReference,CaseURL,CaseDate,ServiceTypeURI,ServiceTypeLabel,ClassificationURI,ClassificationLabel,CaseText,LocationText,DecisionTargetDate,Status,CoordinateReferenceSystem,GeoX,GeoY,GeoPointLicencsingURL,DecisionDate,Decision,DecisionType,DecisionNoticeDate,AppealRef,AppealDecisionDate,AppealDecision,GeoAreaURI,GeoAreaLabel,GroundArea,UPRN,Agent,PublicConsultationStartDate,publicConsultationEndDate,ResponsesFor,ResponsesAgainst
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02402/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,26/10/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6007,Q13 Minor dwellings,Subdivision of existing dwelling into two seperate dwellings (related application (10/00509/FUL),105 Pinewood Drive Bletchley Milton Keynes MK2 2HY ,30/12/2014,Decided,,,,,16/02/2015,Refuse,Delegated,,,,,,,,,,,13/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02632/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,04/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Variation of condition 1 of planning permission MK/01049/92 to change opening hours from 8:00am to 7,12 Taunton Deane Emerson Valley Milton Keynes MK4 2BL ,30/12/2014,Decided,,,,,20/01/2015,Refuse,Delegated,,,,,,,,,,,24/12/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/01571/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,10/07/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6013,Q20 Other change of use,Change of use from Class A1 Use to mixed Class A1/A3 Use and installation of new shopfront and outdo,5 Barnsdale Drive Westcroft Milton Keynes MK4 4DD ,04/09/2014,Decided,,,,,01/09/2014,Approve,Delegated,,,,,,,,,Mr Simon Millett,,15/08/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/01969/TCA,http://publicaccess2.milton-keynes.gov.uk/online-applications/,27/08/2014,http://id.esd.org.uk/service/1736,Conservation area tree works notification,,,Notification of intention to fell 1x Weeping Willow (T1),6 The Close Hardmead Newport Pagnell MK16 9LA ,,,,,,,15/09/2014,,,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02050/LBC,http://publicaccess2.milton-keynes.gov.uk/online-applications/,09/09/2014,http://id.esd.org.uk/service/514,Listed building consent ,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Listed building consent to remove small area of travertine flooring,7-9 Silbury Arcade Central Milton Keynes Milton Keynes MK9 3AG ,04/11/2014,Decided,,,,,01/10/2014,Approve,Delegated,,,,,,,,,Ms Helen Rodger,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02134/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,09/09/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Single storey rear extension; bay window to front and new vehicular access,51A West Street Olney MK46 5EP ,04/11/2014,Decided,,,,,23/12/2014,Approve,Delegated,,,,,,,,,Zielinski Baker And Partners,,23/10/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02135/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,09/09/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey and single storey extensions; construction of double garage and store; repositioning of p,51 West Street Olney MK46 5EP ,04/11/2014,Decided,,,,,22/12/2014,Approve,Delegated,,,,,,,,,Zielinski Baker And Partners,,23/10/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02136/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,09/09/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey front and side extension; first floor extension over garage block; attic conversion and i,1 Brices Meadow Shenley Brook End Milton Keynes MK5 7HB ,04/11/2014,Decided,,,,,12/11/2014,Approve,Delegated,,,,,,,,,Mr David Nicholson,,23/10/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02137/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,10/09/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey rear and single storey front extensions (resubmission of 14/00440/FUL),28 Wolverton Road Haversham Milton Keynes MK19 7AA ,05/11/2014,Decided,,,,,05/11/2014,Refuse,Delegated,,,,,,,,,Mr Nick Sayer,,22/10/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02266/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,24/09/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Replacement of existing windows,Granby Court Granby Milton Keynes  ,19/11/2014,Live,,,,,02/03/2015,Approve,Committee,,,,,,,,,Lee Tuffnell,,07/11/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02267/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,24/09/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6013,Q20 Other change of use,Change of use from garage; car repair and service to include MOTservice station (Use Class Sui Gener,2 Grove Ash Bletchley Milton Keynes MK1 1BZ ,19/11/2014,Decided,,,,,14/11/2014,Approve,Delegated,,,,,,,,,,,06/11/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02268/OUT,http://publicaccess2.milton-keynes.gov.uk/online-applications/,24/09/2014,http://id.esd.org.uk/service/1730,Outline planning consent,http://opendatacommunities.org/def/concept/planning/application/6000/6007,Q13 Minor dwellings,Outline planning permission for erection of one dwelling with all matters.,41 Redding Grove Crownhill Milton Keynes MK8 0DH ,19/12/2014,Decided,,,,,23/02/2015,Approve,Delegated,,,,,,,,,Mr Tony Richardson,,27/11/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02473/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,14/10/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,First floor side extension over existing garage and part single storey; part two storey rear extensi,91 Lynmouth Crescent Furzton Milton Keynes MK4 1JP ,09/12/2014,Decided,,,,,08/12/2014,Approve,Delegated,,,,,,,,,Sketchproposals Architects,,13/12/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02476/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,14/10/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Single storey flat roof extensions to be constructed with pitched roofs to match existing (re-submis,4 Holt Grove Loughton Milton Keynes MK5 8EZ ,31/12/2014,Decided,,,,,30/12/2014,Approve,Delegated,,,,,,,,,Jamie Le Gallez,,08/12/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02482/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,15/10/2014,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of conditions 3; (One group of five Swift nesting bricks) 4;,The White Hart Whaddon Way Bletchley Milton Keynes MK3 7EB ,11/12/2014,Live,,,,,,,,,,,,,,,,Mr Simon Baker,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02496/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,07/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Construction of building link extension and new toilet,Queensway Methodist Church Queensway Bletchley Milton Keynes MK2 2HB ,12/01/2015,Decided,,,,,24/02/2015,Approve,Delegated,,,,,,,,,Mr Adrian Ringrose,,25/12/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02497/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,07/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6010,Q16 Minor retail and service,Refurbishment of existing bungalow and construction of adjacent new retail space to be used as part ,Frosts Garden Centre Newport Road Woburn Sands Milton Keynes MK17 8UE ,03/02/2015,Decided,,,,,02/02/2015,Refuse,Delegated,,,,,,,,,Ms Kathy Hines,,12/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02498/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,28/10/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6006,Q6 Major all other major developments,Erection of hotel (use class C1); retail unit (use class A1) and leisure units (use class A3/A4); to,Land At Savoy Crescent Avebury Boulevard And Lower Twelfth Street Milton Keynes  ,27/01/2015,Live,,,,,20/01/2015,Approve,Committee,,,,,,,,,Mr Jonathan Manns,,24/03/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02503/LBC,http://publicaccess2.milton-keynes.gov.uk/online-applications/,07/11/2014,http://id.esd.org.uk/service/514,Listed building consent ,http://opendatacommunities.org/def/concept/planning/application/6000/6016,Q23 Other listed building consents (alter-extend),Listed building consent for conversion of bakery; coffee shop and ancillary offices into 3 residenti,41-43 Tickford Street Newport Pagnell MK16 9AW ,05/01/2015,Live,,,,,,,,,,,,,,,,Phillips Planning Services Ltd,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02510/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,10/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Installation of a single storey modular unit in the car park to the rear of the site to provide staf,Synergy Park Chesney Wold Bleak Hall Milton Keynes MK6 1NE ,02/02/2015,Decided,,,,,30/01/2015,Approve,Delegated,,,,,,,,,,,07/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02391/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,06/10/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6003,Q3 Major general industry - storage - warehousing,Development of light commercial vehicle rental depot (retrospective),Site of Former Compounds Section Ltd Dawson Road Bletchley  ,06/02/2015,Live,,,,,,,,,,,,,,,,Iain Smith,,09/12/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02463/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,04/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey side and single storey front and rear extensions,16 Osterley Close Newport Pagnell MK16 0EZ ,20/01/2015,Decided,,,,,20/01/2015,Refuse,Delegated,,,,,,,,,Mr Antony Thompson,,26/12/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02464/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,04/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Installation of external security shutter,Sertem Fashions 1 Radcliffe Street Wolverton Milton Keynes MK12 5DQ ,31/12/2014,Decided,,,,,30/12/2014,Refuse,Delegated,,,,,,,,,Mr Andrew Pegley R.I.B.A.,,25/12/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02506/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,08/11/2014,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of conditions 3 (external materials); 4 (hard landscaping); ,Land At Brooklands Newport Road Broughton Milton Keynes  ,07/01/2015,Live,,,,,,,,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02507/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,08/11/2014,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of conditions 11 (post demolition assessment); 12 (tree rete,Former Garages West of Neath Crescent Bletchley  ,12/01/2015,Decided,,,,,26/01/2015,Approve,Delegated,,,,,,,,,CMI Architecture,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02508/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,08/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Erection of first floor rear extension,44 Walkhampton Avenue Bradwell Common Milton Keynes MK13 8NJ ,04/02/2015,Decided,,,,,,Refuse,Delegated,,,,,,,,,Mr M Virdee,,30/12/2014,,
